,Micro F1,Micro Precision,Micro Recall,Macro F1,Macro Precision,Macro Recall,Error Count,avg millis/doc,Macro F1 QALD
0,0.9906,0.9979,0.9835,0.9914,0.9928,0.9900999999999999,0.0,0.0,0.9914
1,0.9749999999999999,0.9511,1.0,0.9841,0.9716,1.0,0.0,,
2,0.9641,0.9306,1.0,0.9806,0.9668000000000001,1.0,0.0,,
3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,
