,Micro F1,Micro Precision,Micro Recall,Macro F1,Macro Precision,Macro Recall,Error Count,avg millis/doc,Macro F1 QALD
0,0.9906,0.9978,0.9833999999999999,0.9875,0.9887999999999999,0.9863,0.0,0.0004042553191489362,0.9875
1,0.9614,0.9257,1.0,0.9787,0.9622,1.0,0.0,,
2,0.9531,0.9104,1.0,0.976,0.9587,1.0,0.0,,
3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,
