,Micro F1,Micro Precision,Micro Recall,Macro F1,Macro Precision,Macro Recall,Error Count,avg millis/doc,Macro F1 QALD
0,0.9655999999999999,0.9655999999999999,0.9655999999999999,0.9807000000000001,0.9807000000000001,0.9807000000000001,0.0,0.0008631578947368422,0.9807000000000001
1,0.9595999999999999,0.9224,1.0,0.979,0.9634,1.0,0.0,,
2,0.9536000000000001,0.9112999999999999,1.0,0.9782,0.9622,1.0,0.0,,
3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,
