,Micro F1,Micro Precision,Micro Recall,Macro F1,Macro Precision,Macro Recall,Error Count,avg millis/doc,Macro F1 QALD
0,0.9907,0.9979,0.9835,0.9915999999999999,0.9929,0.9903,0.0,0.0004952380952380952,0.9915999999999999
1,0.9757,0.9525,1.0,0.9843999999999999,0.9722,1.0,0.0,,
2,0.9651,0.9325999999999999,1.0,0.981,0.9674999999999999,1.0,0.0,,
3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,
