,Micro F1,Micro Precision,Micro Recall,Macro F1,Macro Precision,Macro Recall,Error Count,avg millis/doc,Macro F1 QALD
0,0.9906,0.9979,0.9834999999999999,0.9882,0.9894,0.9870999999999999,0.0,0.00019148936170212765,0.9882
1,0.9618,0.9265,1.0,0.9788,0.9622,1.0,0.0,,
2,0.9543,0.9126999999999998,1.0,0.9763,0.9591,1.0,0.0,,
3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,
