,Micro F1,Micro Precision,Micro Recall,Macro F1,Macro Precision,Macro Recall,Error Count,avg millis/doc,Macro F1 QALD
0,0.9919,0.9982,0.9857,0.9891,0.9903,0.9881,0.0,0.0009576923076923076,0.9892000000000001
1,0.9601,0.9232,1.0,0.9776,0.9600000000000001,1.0,0.0,,
2,0.953,0.9101999999999999,1.0,0.9751,0.957,1.0,0.0,,
3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,
