,Micro F1,Micro Precision,Micro Recall,Macro F1,Macro Precision,Macro Recall,Error Count,avg millis/doc,Macro F1 QALD
0,0.9936000000000001,0.9978,0.9895,0.9884999999999999,0.989,0.9880999999999999,0.0,0.0010333333333333332,0.9884999999999999
1,0.9574,0.9182,1.0,0.9756,0.9563999999999999,1.0,0.0,,
2,0.9518,0.9079000000000002,1.0,0.974,0.9548999999999999,1.0,0.0,,
3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,
