,Micro F1,Micro Precision,Micro Recall,Macro F1,Macro Precision,Macro Recall,Error Count,avg millis/doc,Macro F1 QALD
0,0.9906,0.9979,0.9834999999999999,0.9881,0.9893,0.9869000000000001,0.0,0.0005808510638297872,0.9881
1,0.9615,0.9259,1.0,0.9786,0.9619,1.0,0.0,,
2,0.9539000000000001,0.9119,1.0,0.976,0.9587,1.0,0.0,,
3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,
