,Micro F1,Micro Precision,Micro Recall,Macro F1,Macro Precision,Macro Recall,Error Count,avg millis/doc,Macro F1 QALD
0,0.9914999999999999,0.9981,0.9849,0.9887,0.9898000000000001,0.9876,0.0,0.0008958333333333332,0.9887
1,0.9703,0.9424,1.0,0.9826,0.9689,1.0,0.0,,
2,0.9649,0.9321,1.0,0.9811,0.9674999999999999,1.0,0.0,,
3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,
