,Micro F1,Micro Precision,Micro Recall,Macro F1,Macro Precision,Macro Recall,Error Count,avg millis/doc,Macro F1 QALD
0,0.9453999999999999,0.9453999999999999,0.9453999999999999,0.9781999999999998,0.9781999999999998,0.9781999999999998,0.0,0.0010277777777777776,0.9781999999999998
1,0.9648999999999999,0.9322000000000001,1.0,0.9811000000000001,0.967,1.0,0.0,,
2,0.9587999999999999,0.9208000000000001,1.0,0.9812,0.9671999999999998,1.0,0.0,,
3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,
