,Micro F1,Micro Precision,Micro Recall,Macro F1,Macro Precision,Macro Recall,Error Count,avg millis/doc,Macro F1 QALD
0,0.9919,0.9982,0.9856,0.9887999999999999,0.99,0.9878,0.0,0.00068,0.9889
1,0.96,0.9231,1.0,0.9776,0.9601,1.0,0.0,,
2,0.9516,0.9076,1.0,0.9745,0.9559000000000001,1.0,0.0,,
3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,
