,Micro F1,Micro Precision,Micro Recall,Macro F1,Macro Precision,Macro Recall,Error Count,avg millis/doc,Macro F1 QALD
0,0.9936000000000001,0.9978,0.9895,0.9885000000000002,0.9890000000000001,0.9881,0.0,0.0002657142857142857,0.9885000000000002
1,0.9574,0.9182,1.0,0.9756,0.9564000000000001,1.0,0.0,,
2,0.9518000000000001,0.9079,1.0,0.9739999999999999,0.9549000000000001,1.0,0.0,,
3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,
