,Micro F1,Micro Precision,Micro Recall,Macro F1,Macro Precision,Macro Recall,Error Count,avg millis/doc,Macro F1 QALD
0,0.9913999999999998,0.9981999999999999,0.9848,0.9919,0.9932,0.9906999999999999,0.0,0.00046511627906976747,0.9919
1,0.9752,0.9515000000000001,1.0,0.9841,0.9716000000000001,1.0,0.0,,
2,0.9637999999999999,0.9301,1.0,0.9802999999999998,0.9662999999999999,1.0,0.0,,
3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,
